query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000213886	ENSG00000204681	2.64e-164	246	98.374	242	4	2	3	2/3
ENSG00000205944	ENSG00000187191	0	501	96.008	481	20	1	2	1/2
ENSG00000241978	ENSG00000157654	0	907	100	907	0	1	3	1/3
ENSG00000101200	ENSG00000101405	2.95e-54	107	80.374	86	21	-1	-2	-1/-2
ENSG00000101350	ENSG00000084731	0	114	83.333	95	19	3	1	3/1
ENSG00000101350	ENSG00000084731	0	114	83.333	95	19	3	2	3/2
ENSG00000154529	ENSG00000106714	0	1216	98.273	1195	21	1	3	1/3
ENSG00000204248	ENSG00000130635	0	107	86.916	93	14	2	3	2/3
ENSG00000158639	ENSG00000238269	1.47e-78	135	87.407	118	17	-1	-3	-1/-3
ENSG00000206503	ENSG00000234745	0	312	86.859	271	41	1	3	1/3
ENSG00000096433	ENSG00000123104	0	146	84.932	124	22	2	1	2/1
ENSG00000206260	ENSG00000184814	2.94e-119	125	88.8	111	14	-1	-3	-1/-3
ENSG00000206260	ENSG00000233701	3.1900000000000002e-103	125	81.6	102	23	-1	-3	-1/-3
ENSG00000204612	ENSG00000171956	1.15e-83	116	90.517	105	11	1	3	1/3
