GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0016757	transferase activity, transferring glycosyl groups	21	114805	ENSG00000144278	GALNT13
GO:0008509	anion transmembrane transporter activity	21	1109	ENSG00000198610	AKR1C4
GO:0032561	guanyl ribonucleotide binding	56	2746	ENSG00000148672	GLUD1
GO:0019001	guanyl nucleotide binding	56	2746	ENSG00000148672	GLUD1
GO:0005525	GTP binding	55	2746	ENSG00000148672	GLUD1
GO:0032550	purine ribonucleoside binding	55	2746	ENSG00000148672	GLUD1
GO:0001883	purine nucleoside binding	55	2746	ENSG00000148672	GLUD1
GO:0032549	ribonucleoside binding	55	2746	ENSG00000148672	GLUD1
GO:0001882	nucleoside binding	55	2746	ENSG00000148672	GLUD1
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	6927	ENSG00000135100	HNF1A
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	3642	ENSG00000173404	INSM1
GO:0003924	GTPase activity	47	7846	ENSG00000167552	TUBA1A
GO:0000987	proximal promoter sequence-specific DNA binding	41	4808	ENSG00000177551	NHLH2
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	3206	ENSG00000253293	HOXA10
GO:0046982	protein heterodimerization activity	37	58528	ENSG00000025039	RRAGD
GO:0001664	G-protein coupled receptor binding	36	2770	ENSG00000127955	GNAI1
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	219409	ENSG00000169840	GSX1
GO:0048037	cofactor binding	34	3048	ENSG00000196565	HBG2
GO:0005216	ion channel activity	32	23258	ENSG00000184014	DENND5A
GO:0022838	substrate-specific channel activity	32	23258	ENSG00000184014	DENND5A
GO:0015267	channel activity	32	23258	ENSG00000184014	DENND5A
GO:0022803	passive transmembrane transporter activity	32	23258	ENSG00000184014	DENND5A
GO:0048018	receptor ligand activity	32	656	ENSG00000116985	BMP8B
GO:0016887	ATPase activity	30	84239	ENSG00000127249	ATP13A4
GO:0004175	endopeptidase activity	29	9718	ENSG00000145194	ECE2
GO:0046873	metal ion transmembrane transporter activity	28	23258	ENSG00000184014	DENND5A
GO:0003713	transcription coactivator activity	27	5454	ENSG00000184486	POU3F2
GO:0022839	ion gated channel activity	25	1137	ENSG00000101204	CHRNA4
GO:0022836	gated channel activity	25	1137	ENSG00000101204	CHRNA4
GO:0005261	cation channel activity	23	6261	ENSG00000196218	RYR1
GO:0042623	ATPase activity, coupled	23	3303	ENSG00000204389	HSPA1A
GO:0003714	transcription corepressor activity	22	3303	ENSG00000204389	HSPA1A
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	1045	ENSG00000165556	CDX2
GO:0022804	active transmembrane transporter activity	22	515	ENSG00000116459	ATP5PB
GO:0032561	guanyl ribonucleotide binding	56	115827	ENSG00000152932	RAB3C
GO:0019001	guanyl nucleotide binding	56	115827	ENSG00000152932	RAB3C
GO:0005525	GTP binding	55	115827	ENSG00000152932	RAB3C
GO:0032550	purine ribonucleoside binding	55	115827	ENSG00000152932	RAB3C
GO:0001883	purine nucleoside binding	55	115827	ENSG00000152932	RAB3C
GO:0032549	ribonucleoside binding	55	115827	ENSG00000152932	RAB3C
GO:0001882	nucleoside binding	55	115827	ENSG00000152932	RAB3C
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	5458	ENSG00000151615	POU4F2
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	7547	ENSG00000156925	ZIC3
GO:0003924	GTPase activity	47	9669	ENSG00000158417	EIF5B
GO:0000987	proximal promoter sequence-specific DNA binding	41	3206	ENSG00000253293	HOXA10
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	219409	ENSG00000169840	GSX1
GO:0046982	protein heterodimerization activity	37	126961	ENSG00000203811	HIST2H3C
GO:0001664	G-protein coupled receptor binding	36	503841	ENSG00000187082	DEFB106B
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	10620	ENSG00000179361	ARID3B
GO:0048037	cofactor binding	34	79701	ENSG00000181396	OGFOD3
GO:0005216	ion channel activity	32	801	ENSG00000198668	CALM1
GO:0022838	substrate-specific channel activity	32	801	ENSG00000198668	CALM1
GO:0015267	channel activity	32	801	ENSG00000198668	CALM1
GO:0022803	passive transmembrane transporter activity	32	801	ENSG00000198668	CALM1
GO:0048018	receptor ligand activity	32	6375	ENSG00000143184	XCL1
GO:0016887	ATPase activity	30	6594	ENSG00000102038	SMARCA1
GO:0004175	endopeptidase activity	29	110599583	ENSG00000145194	EEF1AKMT4-ECE2
GO:0046873	metal ion transmembrane transporter activity	28	55503	ENSG00000165125	TRPV6
GO:0003713	transcription coactivator activity	27	283149	ENSG00000186174	BCL9L
GO:0022839	ion gated channel activity	25	3738	ENSG00000177272	KCNA3
GO:0022836	gated channel activity	25	3738	ENSG00000177272	KCNA3
GO:0005261	cation channel activity	23	160518	ENSG00000170456	DENND5B
GO:0042623	ATPase activity, coupled	23	9371	ENSG00000101350	KIF3B
GO:0032561	guanyl ribonucleotide binding	56	7846	ENSG00000167552	TUBA1A
GO:0019001	guanyl nucleotide binding	56	7846	ENSG00000167552	TUBA1A
GO:0005525	GTP binding	55	7846	ENSG00000167552	TUBA1A
GO:0032550	purine ribonucleoside binding	55	7846	ENSG00000167552	TUBA1A
GO:0001883	purine nucleoside binding	55	7846	ENSG00000167552	TUBA1A
GO:0032549	ribonucleoside binding	55	7846	ENSG00000167552	TUBA1A
GO:0001882	nucleoside binding	55	7846	ENSG00000167552	TUBA1A
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	7545	ENSG00000152977	ZIC1
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	2019	ENSG00000163064	EN1
GO:0003924	GTPase activity	47	57381	ENSG00000126785	RHOJ
GO:0000987	proximal promoter sequence-specific DNA binding	41	219409	ENSG00000169840	GSX1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	10620	ENSG00000179361	ARID3B
GO:0046982	protein heterodimerization activity	37	3080	ENSG00000080910	CFHR2
GO:0001664	G-protein coupled receptor binding	36	245909	ENSG00000186579	DEFB106A
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	6666	ENSG00000177732	SOX12
GO:0048037	cofactor binding	34	1553	ENSG00000197838	CYP2A13
GO:0005216	ion channel activity	32	55503	ENSG00000165125	TRPV6
GO:0022838	substrate-specific channel activity	32	55503	ENSG00000165125	TRPV6
GO:0015267	channel activity	32	55503	ENSG00000165125	TRPV6
GO:0022803	passive transmembrane transporter activity	32	55503	ENSG00000165125	TRPV6
GO:0048018	receptor ligand activity	32	7044	ENSG00000143768	LEFTY2
GO:0016887	ATPase activity	30	1108	ENSG00000111642	CHD4
GO:0004175	endopeptidase activity	29	23436	ENSG00000219073	CELA3B
GO:0046873	metal ion transmembrane transporter activity	28	6262	ENSG00000198626	RYR2
GO:0003713	transcription coactivator activity	27	1488	ENSG00000175029	CTBP2
GO:0022839	ion gated channel activity	25	6261	ENSG00000196218	RYR1
GO:0022836	gated channel activity	25	6261	ENSG00000196218	RYR1
GO:0032561	guanyl ribonucleotide binding	56	9669	ENSG00000158417	EIF5B
GO:0019001	guanyl nucleotide binding	56	9669	ENSG00000158417	EIF5B
GO:0005525	GTP binding	55	9669	ENSG00000158417	EIF5B
GO:0032550	purine ribonucleoside binding	55	9669	ENSG00000158417	EIF5B
GO:0001883	purine nucleoside binding	55	9669	ENSG00000158417	EIF5B
GO:0032549	ribonucleoside binding	55	9669	ENSG00000158417	EIF5B
GO:0001882	nucleoside binding	55	9669	ENSG00000158417	EIF5B
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	8538	ENSG00000043039	BARX2
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	4904	ENSG00000065978	YBX1
GO:0003924	GTPase activity	47	55720	ENSG00000167721	TSR1
GO:0000987	proximal promoter sequence-specific DNA binding	41	10620	ENSG00000179361	ARID3B
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	50804	ENSG00000104177	MYEF2
GO:0046982	protein heterodimerization activity	37	8969	ENSG00000196787	HIST1H2AG
GO:0001664	G-protein coupled receptor binding	36	2780	ENSG00000134183	GNAT2
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	29841	ENSG00000134317	GRHL1
GO:0048037	cofactor binding	34	1551	ENSG00000160870	CYP3A7
GO:0005216	ion channel activity	32	6262	ENSG00000198626	RYR2
GO:0022838	substrate-specific channel activity	32	6262	ENSG00000198626	RYR2
GO:0015267	channel activity	32	6262	ENSG00000198626	RYR2
GO:0022803	passive transmembrane transporter activity	32	6262	ENSG00000198626	RYR2
GO:0048018	receptor ligand activity	32	796	ENSG00000110680	CALCA
GO:0016887	ATPase activity	30	515	ENSG00000116459	ATP5PB
GO:0004175	endopeptidase activity	29	2219	ENSG00000085265	FCN1
GO:0046873	metal ion transmembrane transporter activity	28	3738	ENSG00000177272	KCNA3
GO:0003713	transcription coactivator activity	27	6663	ENSG00000100146	SOX10
GO:0022839	ion gated channel activity	25	1188	ENSG00000184908	CLCNKB
GO:0022836	gated channel activity	25	1188	ENSG00000184908	CLCNKB
GO:0032561	guanyl ribonucleotide binding	56	50940	ENSG00000128655	PDE11A
GO:0032561	guanyl ribonucleotide binding	56	50940	ENSG00000284741	PDE11A
GO:0019001	guanyl nucleotide binding	56	50940	ENSG00000128655	PDE11A
GO:0019001	guanyl nucleotide binding	56	50940	ENSG00000284741	PDE11A
GO:0005525	GTP binding	55	57381	ENSG00000126785	RHOJ
GO:0032550	purine ribonucleoside binding	55	57381	ENSG00000126785	RHOJ
GO:0001883	purine nucleoside binding	55	57381	ENSG00000126785	RHOJ
GO:0032549	ribonucleoside binding	55	57381	ENSG00000126785	RHOJ
GO:0001882	nucleoside binding	55	57381	ENSG00000126785	RHOJ
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	7547	ENSG00000156925	ZIC3
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	10194	ENSG00000179981	TSHZ1
GO:0003924	GTPase activity	47	142684	ENSG00000172476	RAB40A
GO:0000987	proximal promoter sequence-specific DNA binding	41	50804	ENSG00000104177	MYEF2
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	29841	ENSG00000134317	GRHL1
GO:0046982	protein heterodimerization activity	37	1141	ENSG00000160716	CHRNB2
GO:0001664	G-protein coupled receptor binding	36	2773	ENSG00000065135	GNAI3
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	145873	ENSG00000188095	MESP2
GO:0048037	cofactor binding	34	4329	ENSG00000119711	ALDH6A1
GO:0005216	ion channel activity	32	1141	ENSG00000160716	CHRNB2
GO:0022838	substrate-specific channel activity	32	1141	ENSG00000160716	CHRNB2
GO:0015267	channel activity	32	1141	ENSG00000160716	CHRNB2
GO:0022803	passive transmembrane transporter activity	32	1141	ENSG00000160716	CHRNB2
GO:0048018	receptor ligand activity	32	114336	ENSG00000104818	CGB2
GO:0016887	ATPase activity	30	57198	ENSG00000143515	ATP8B2
GO:0004175	endopeptidase activity	29	1504	ENSG00000168925	CTRB1
GO:0046873	metal ion transmembrane transporter activity	28	54805	ENSG00000148842	CNNM2
GO:0003713	transcription coactivator activity	27	29117	ENSG00000166164	BRD7
GO:0032561	guanyl ribonucleotide binding	56	57381	ENSG00000126785	RHOJ
GO:0019001	guanyl nucleotide binding	56	57381	ENSG00000126785	RHOJ
GO:0005525	GTP binding	55	55720	ENSG00000167721	TSR1
GO:0032550	purine ribonucleoside binding	55	55720	ENSG00000167721	TSR1
GO:0001883	purine nucleoside binding	55	55720	ENSG00000167721	TSR1
GO:0032549	ribonucleoside binding	55	55720	ENSG00000167721	TSR1
GO:0001882	nucleoside binding	55	55720	ENSG00000167721	TSR1
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	64321	ENSG00000164736	SOX17
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	55897	ENSG00000166823	MESP1
GO:0003924	GTPase activity	47	112714	ENSG00000152086	TUBA3E
GO:0000987	proximal promoter sequence-specific DNA binding	41	29841	ENSG00000134317	GRHL1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	6926	ENSG00000135111	TBX3
GO:0046982	protein heterodimerization activity	37	6886	ENSG00000162367	TAL1
GO:0001664	G-protein coupled receptor binding	36	2219	ENSG00000085265	FCN1
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	6656	ENSG00000182968	SOX1
GO:0048037	cofactor binding	34	3047	ENSG00000213934	HBG1
GO:0005216	ion channel activity	32	1137	ENSG00000101204	CHRNA4
GO:0022838	substrate-specific channel activity	32	1137	ENSG00000101204	CHRNA4
GO:0015267	channel activity	32	1137	ENSG00000101204	CHRNA4
GO:0022803	passive transmembrane transporter activity	32	1137	ENSG00000101204	CHRNA4
GO:0048018	receptor ligand activity	32	6846	ENSG00000143185	XCL2
GO:0016887	ATPase activity	30	1106	ENSG00000173575	CHD2
GO:0004175	endopeptidase activity	29	63036	ENSG00000142615	CELA2A
GO:0046873	metal ion transmembrane transporter activity	28	6261	ENSG00000196218	RYR1
GO:0003713	transcription coactivator activity	27	5457	ENSG00000152192	POU4F1
GO:0032561	guanyl ribonucleotide binding	56	55720	ENSG00000167721	TSR1
GO:0019001	guanyl nucleotide binding	56	55720	ENSG00000167721	TSR1
GO:0005525	GTP binding	55	142684	ENSG00000172476	RAB40A
GO:0032550	purine ribonucleoside binding	55	142684	ENSG00000172476	RAB40A
GO:0001883	purine nucleoside binding	55	142684	ENSG00000172476	RAB40A
GO:0032549	ribonucleoside binding	55	142684	ENSG00000172476	RAB40A
GO:0001882	nucleoside binding	55	142684	ENSG00000172476	RAB40A
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	3226	ENSG00000180818	HOXC10
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	6664	ENSG00000176887	SOX11
GO:0003924	GTPase activity	47	5881	ENSG00000169750	RAC3
GO:0000987	proximal promoter sequence-specific DNA binding	41	6926	ENSG00000135111	TBX3
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	145873	ENSG00000188095	MESP2
GO:0046982	protein heterodimerization activity	37	54657	ENSG00000244474	UGT1A4
GO:0001664	G-protein coupled receptor binding	36	7482	ENSG00000134245	WNT2B
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	5454	ENSG00000184486	POU3F2
GO:0048037	cofactor binding	34	3043	ENSG00000244734	HBB
GO:0005216	ion channel activity	32	3738	ENSG00000177272	KCNA3
GO:0022838	substrate-specific channel activity	32	3738	ENSG00000177272	KCNA3
GO:0015267	channel activity	32	3738	ENSG00000177272	KCNA3
GO:0022803	passive transmembrane transporter activity	32	3738	ENSG00000177272	KCNA3
GO:0048018	receptor ligand activity	32	6019	ENSG00000107014	RLN2
GO:0016887	ATPase activity	30	3304	ENSG00000204388	HSPA1B
GO:0004175	endopeptidase activity	29	51032	ENSG00000215704	CELA2B
GO:0046873	metal ion transmembrane transporter activity	28	160518	ENSG00000170456	DENND5B
GO:0032561	guanyl ribonucleotide binding	56	142684	ENSG00000172476	RAB40A
GO:0019001	guanyl nucleotide binding	56	142684	ENSG00000172476	RAB40A
GO:0005525	GTP binding	55	112714	ENSG00000152086	TUBA3E
GO:0032550	purine ribonucleoside binding	55	112714	ENSG00000152086	TUBA3E
GO:0001883	purine nucleoside binding	55	112714	ENSG00000152086	TUBA3E
GO:0032549	ribonucleoside binding	55	112714	ENSG00000152086	TUBA3E
GO:0001882	nucleoside binding	55	112714	ENSG00000152086	TUBA3E
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	2637	ENSG00000168505	GBX2
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	10736	ENSG00000170577	SIX2
GO:0003924	GTPase activity	47	2776	ENSG00000156052	GNAQ
GO:0000987	proximal promoter sequence-specific DNA binding	41	145873	ENSG00000188095	MESP2
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	6656	ENSG00000182968	SOX1
GO:0046982	protein heterodimerization activity	37	8357	ENSG00000278828	HIST1H3H
GO:0001664	G-protein coupled receptor binding	36	6375	ENSG00000143184	XCL1
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	6657	ENSG00000181449	SOX2
GO:0048037	cofactor binding	34	63826	ENSG00000167720	SRR
GO:0005216	ion channel activity	32	84230	ENSG00000171488	LRRC8C
GO:0022838	substrate-specific channel activity	32	84230	ENSG00000171488	LRRC8C
GO:0015267	channel activity	32	84230	ENSG00000171488	LRRC8C
GO:0022803	passive transmembrane transporter activity	32	84230	ENSG00000171488	LRRC8C
GO:0048018	receptor ligand activity	32	3443	ENSG00000120235	IFNA6
GO:0016887	ATPase activity	30	3303	ENSG00000204389	HSPA1A
GO:0004175	endopeptidase activity	29	643847	ENSG00000229183	PGA4
GO:0032561	guanyl ribonucleotide binding	56	112714	ENSG00000152086	TUBA3E
GO:0019001	guanyl nucleotide binding	56	112714	ENSG00000152086	TUBA3E
GO:0005525	GTP binding	55	5881	ENSG00000169750	RAC3
GO:0032550	purine ribonucleoside binding	55	5881	ENSG00000169750	RAC3
