GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0021515	cell differentiation in spinal cord	15	6656	ENSG00000182968	SOX1
GO:0048663	neuron fate commitment	15	5454	ENSG00000184486	POU3F2
GO:0048675	axon extension	15	343472	ENSG00000143032	BARHL2
GO:0003014	renal system process	15	3043	ENSG00000244734	HBB
GO:0018107	peptidyl-threonine phosphorylation	15	816	ENSG00000058404	CAMK2B
GO:0002687	positive regulation of leukocyte migration	15	6278	ENSG00000143556	S100A7
GO:0060359	response to ammonium ion	15	159	ENSG00000035687	ADSS
GO:0001704	formation of primary germ layer	15	8289	ENSG00000117713	ARID1A
GO:0009267	cellular response to starvation	15	80149	ENSG00000163874	ZC3H12A
GO:0009187	cyclic nucleotide metabolic process	15	801	ENSG00000198668	CALM1
GO:1990138	neuron projection extension	15	343472	ENSG00000143032	BARHL2
GO:0051302	regulation of cell division	15	9270	ENSG00000119185	ITGB1BP1
GO:0003205	cardiac chamber development	15	6926	ENSG00000135111	TBX3
GO:0006475	internal protein amino acid acetylation	15	8260	ENSG00000102030	NAA10
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	15	56127	ENSG00000177839	PCDHB9
GO:0050770	regulation of axonogenesis	15	55558	ENSG00000130827	PLXNA3
GO:0000910	cytokinesis	15	801	ENSG00000198668	CALM1
GO:0009408	response to heat	15	9532	ENSG00000112208	BAG2
GO:0071772	response to BMP	15	353500	ENSG00000183682	BMP8A
GO:0071773	cellular response to BMP stimulus	15	353500	ENSG00000183682	BMP8A
GO:1901796	regulation of signal transduction by p53 class mediator	15	5563	ENSG00000162409	PRKAA2
GO:0051216	cartilage development	15	10498	ENSG00000142453	CARM1
GO:0006694	steroid biosynthetic process	15	39	ENSG00000120437	ACAT2
GO:0048002	antigen processing and presentation of peptide antigen	15	3118	ENSG00000237541	HLA-DQA2
GO:0006333	chromatin assembly or disassembly	15	126961	ENSG00000203811	HIST2H3C
GO:0050792	regulation of viral process	15	5586	ENSG00000065243	PKN2
GO:0030073	insulin secretion	15	353500	ENSG00000183682	BMP8A
GO:0090276	regulation of peptide hormone secretion	15	353500	ENSG00000183682	BMP8A
GO:0043393	regulation of protein binding	15	10498	ENSG00000142453	CARM1
GO:0030178	negative regulation of Wnt signaling pathway	15	6657	ENSG00000181449	SOX2
GO:0016358	dendrite development	15	1141	ENSG00000160716	CHRNB2
GO:0033500	carbohydrate homeostasis	15	415116	ENSG00000198355	PIM3
GO:0042593	glucose homeostasis	15	415116	ENSG00000198355	PIM3
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	15	5586	ENSG00000065243	PKN2
GO:0000302	response to reactive oxygen species	15	3840	ENSG00000186432	KPNA4
GO:0042180	cellular ketone metabolic process	15	5563	ENSG00000162409	PRKAA2
GO:0046777	protein autophosphorylation	15	27347	ENSG00000198648	STK39
GO:0034504	protein localization to nucleus	15	3840	ENSG00000186432	KPNA4
GO:0043406	positive regulation of MAP kinase activity	15	1857	ENSG00000161202	DVL3
GO:0140014	mitotic nuclear division	15	8260	ENSG00000102030	NAA10
GO:0034976	response to endoplasmic reticulum stress	15	4102	ENSG00000221867	MAGEA3
GO:0016579	protein deubiquitination	15	80149	ENSG00000163874	ZC3H12A
GO:0072330	monocarboxylic acid biosynthetic process	15	5563	ENSG00000162409	PRKAA2
GO:1904062	regulation of cation transmembrane transport	15	27347	ENSG00000198648	STK39
GO:0030098	lymphocyte differentiation	15	10945	ENSG00000105438	KDELR1
GO:0048871	multicellular organismal homeostasis	15	29841	ENSG00000134317	GRHL1
GO:0051056	regulation of small GTPase mediated signal transduction	15	23779	ENSG00000241484	ARHGAP8
GO:0051271	negative regulation of cellular component movement	15	55558	ENSG00000130827	PLXNA3
GO:0006869	lipid transport	15	5563	ENSG00000162409	PRKAA2
GO:0040013	negative regulation of locomotion	15	55558	ENSG00000130827	PLXNA3
GO:0006790	sulfur compound metabolic process	15	2938	ENSG00000243955	GSTA1
GO:0002429	immune response-activating cell surface receptor signaling pathway	15	3123	ENSG00000196126	HLA-DRB1
GO:0046486	glycerolipid metabolic process	15	5867	ENSG00000168118	RAB4A
GO:0019748	secondary metabolic process	14	54577	ENSG00000244122	UGT1A7
GO:0048704	embryonic skeletal system morphogenesis	14	6664	ENSG00000176887	SOX11
GO:0009953	dorsal/ventral pattern formation	14	8022	ENSG00000107187	LHX3
GO:0042472	inner ear morphogenesis	14	3638	ENSG00000186480	INSIG1
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	14	30835	ENSG00000090659	CD209
GO:0002688	regulation of leukocyte chemotaxis	14	6375	ENSG00000143184	XCL1
GO:0072089	stem cell proliferation	14	11023	ENSG00000148704	VAX1
GO:0007368	determination of left/right symmetry	14	54345	ENSG00000203883	SOX18
GO:0048706	embryonic skeletal system development	14	6664	ENSG00000176887	SOX11
GO:0003206	cardiac chamber morphogenesis	14	6262	ENSG00000198626	RYR2
GO:0051291	protein heterooligomerization	14	6407	ENSG00000124157	SEMG2
GO:0009855	determination of bilateral symmetry	14	54345	ENSG00000203883	SOX18
GO:0009799	specification of symmetry	14	54345	ENSG00000203883	SOX18
GO:0034605	cellular response to heat	14	9532	ENSG00000112208	BAG2
GO:0042737	drug catabolic process	14	3043	ENSG00000244734	HBB
GO:0072006	nephron development	14	79191	ENSG00000177508	IRX3
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	14	5362	ENSG00000076356	PLXNA2
GO:0048592	eye morphogenesis	14	2780	ENSG00000134183	GNAT2
GO:0035567	non-canonical Wnt signaling pathway	14	801	ENSG00000198668	CALM1
GO:0060401	cytosolic calcium ion transport	14	6262	ENSG00000198626	RYR2
GO:0030168	platelet activation	14	9630	ENSG00000156049	GNA14
GO:0018394	peptidyl-lysine acetylation	14	11091	ENSG00000196363	WDR5
GO:1901568	fatty acid derivative metabolic process	14	1557	ENSG00000165841	CYP2C19
GO:0008360	regulation of cell shape	14	55558	ENSG00000130827	PLXNA3
GO:0007519	skeletal muscle tissue development	14	58	ENSG00000143632	ACTA1
GO:0048469	cell maturation	14	5139	ENSG00000172572	PDE3A
GO:0062013	positive regulation of small molecule metabolic process	14	11091	ENSG00000196363	WDR5
GO:0050796	regulation of insulin secretion	14	415116	ENSG00000198355	PIM3
GO:0060538	skeletal muscle organ development	14	58	ENSG00000143632	ACTA1
GO:0043902	positive regulation of multi-organism process	14	5139	ENSG00000172572	PDE3A
GO:0045444	fat cell differentiation	14	1488	ENSG00000175029	CTBP2
GO:2001234	negative regulation of apoptotic signaling pathway	14	3304	ENSG00000204388	HSPA1B
GO:0009743	response to carbohydrate	14	415116	ENSG00000198355	PIM3
GO:0006814	sodium ion transport	14	9962	ENSG00000089057	SLC23A2
GO:0071560	cellular response to transforming growth factor beta stimulus	14	7044	ENSG00000143768	LEFTY2
GO:0071559	response to transforming growth factor beta	14	7044	ENSG00000143768	LEFTY2
GO:0009755	hormone-mediated signaling pathway	14	29966	ENSG00000196792	STRN3
GO:0032412	regulation of ion transmembrane transporter activity	14	27347	ENSG00000198648	STK39
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	14	2780	ENSG00000134183	GNAT2
GO:0015931	nucleobase-containing compound transport	14	677	ENSG00000185650	ZFP36L1
GO:0022898	regulation of transmembrane transporter activity	14	27347	ENSG00000198648	STK39
GO:0032409	regulation of transporter activity	14	27347	ENSG00000198648	STK39
GO:0031334	positive regulation of protein complex assembly	14	10333	ENSG00000174130	TLR6
GO:0051403	stress-activated MAPK cascade	14	677	ENSG00000185650	ZFP36L1
GO:0034330	cell junction organization	14	9270	ENSG00000119185	ITGB1BP1
GO:0090068	positive regulation of cell cycle process	14	5586	ENSG00000065243	PKN2
GO:1903311	regulation of mRNA metabolic process	14	80149	ENSG00000163874	ZC3H12A
GO:0042742	defense response to bacterium	14	6407	ENSG00000124157	SEMG2
GO:0002218	activation of innate immune response	14	30835	ENSG00000090659	CD209
GO:0001505	regulation of neurotransmitter levels	14	94121	ENSG00000102362	SYTL4
GO:0009615	response to virus	14	3443	ENSG00000120235	IFNA6
GO:0032102	negative regulation of response to external stimulus	14	55558	ENSG00000130827	PLXNA3
GO:0002449	lymphocyte mediated immunity	14	3811	ENSG00000167633	KIR3DL1
GO:0031589	cell-substrate adhesion	14	9270	ENSG00000119185	ITGB1BP1
GO:0045930	negative regulation of mitotic cell cycle	14	677	ENSG00000185650	ZFP36L1
GO:0090132	epithelium migration	14	5586	ENSG00000065243	PKN2
GO:0045089	positive regulation of innate immune response	14	30835	ENSG00000090659	CD209
GO:0050678	regulation of epithelial cell proliferation	14	677	ENSG00000185650	ZFP36L1
GO:0007059	chromosome segregation	14	8658	ENSG00000173273	TNKS
GO:0060249	anatomical structure homeostasis	14	27347	ENSG00000198648	STK39
GO:0043547	positive regulation of GTPase activity	14	6375	ENSG00000143184	XCL1
GO:0050727	regulation of inflammatory response	14	3075	ENSG00000000971	CFH
GO:0002690	positive regulation of leukocyte chemotaxis	13	6846	ENSG00000143185	XCL2
GO:0035282	segmentation	13	5362	ENSG00000076356	PLXNA2
GO:0033559	unsaturated fatty acid metabolic process	13	1109	ENSG00000198610	AKR1C4
GO:0042303	molting cycle	13	9355	ENSG00000106689	LHX2
GO:0042633	hair cycle	13	9355	ENSG00000106689	LHX2
GO:0019079	viral genome replication	13	30835	ENSG00000090659	CD209
GO:0097553	calcium ion transmembrane import into cytosol	13	6375	ENSG00000143184	XCL1
GO:0009581	detection of external stimulus	13	796	ENSG00000110680	CALCA
GO:0060041	retina development in camera-type eye	13	2780	ENSG00000134183	GNAT2
GO:0030902	hindbrain development	13	5362	ENSG00000076356	PLXNA2
GO:0060402	calcium ion transport into cytosol	13	6375	ENSG00000143184	XCL1
GO:0016573	histone acetylation	13	253175	ENSG00000172352	CDY1B
GO:0071695	anatomical structure maturation	13	6886	ENSG00000162367	TAL1
GO:0018393	internal peptidyl-lysine acetylation	13	253175	ENSG00000172352	CDY1B
GO:0048754	branching morphogenesis of an epithelial tube	13	6926	ENSG00000135111	TBX3
GO:2001252	positive regulation of chromosome organization	13	80351	ENSG00000107854	TNKS2
GO:0019935	cyclic-nucleotide-mediated signaling	13	5139	ENSG00000172572	PDE3A
GO:0030509	BMP signaling pathway	13	656	ENSG00000116985	BMP8B
GO:1905475	regulation of protein localization to membrane	13	116372	ENSG00000150551	LYPD1
GO:0016241	regulation of macroautophagy	13	64121	ENSG00000116954	RRAGC
GO:0048167	regulation of synaptic plasticity	13	815	ENSG00000070808	CAMK2A
GO:0140056	organelle localization by membrane tethering	13	118987	ENSG00000165650	PDZD8
GO:0090090	negative regulation of canonical Wnt signaling pathway	13	9096	ENSG00000112837	TBX18
GO:0002478	antigen processing and presentation of exogenous peptide antigen	13	3127	ENSG00000198502	HLA-DRB5
GO:0034728	nucleosome organization	13	8357	ENSG00000278828	HIST1H3H
GO:0022406	membrane docking	13	118987	ENSG00000165650	PDZD8
GO:0019884	antigen processing and presentation of exogenous antigen	13	3127	ENSG00000198502	HLA-DRB5
GO:1905330	regulation of morphogenesis of an epithelium	13	7482	ENSG00000134245	WNT2B
GO:0006338	chromatin remodeling	13	6594	ENSG00000102038	SMARCA1
GO:0034341	response to interferon-gamma	13	3118	ENSG00000237541	HLA-DQA2
GO:0006888	ER to Golgi vesicle-mediated transport	13	830	ENSG00000198898	CAPZA2
GO:0032271	regulation of protein polymerization	13	3303	ENSG00000204389	HSPA1A
GO:0034329	cell junction assembly	13	7414	ENSG00000035403	VCL
GO:0051924	regulation of calcium ion transport	13	6406	ENSG00000124233	SEMG1
GO:0097237	cellular response to toxic substance	13	2021	ENSG00000167136	ENDOG
GO:0006403	RNA localization	13	23299	ENSG00000185963	BICD2
GO:0048872	homeostasis of number of cells	13	3304	ENSG00000204388	HSPA1B
GO:0050714	positive regulation of protein secretion	13	2219	ENSG00000085265	FCN1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	13	6375	ENSG00000143184	XCL1
GO:0043270	positive regulation of ion transport	13	1141	ENSG00000160716	CHRNB2
GO:0006813	potassium ion transport	13	27347	ENSG00000198648	STK39
GO:0002793	positive regulation of peptide secretion	13	2219	ENSG00000085265	FCN1
GO:0007548	sex differentiation	13	56956	ENSG00000143355	LHX9
GO:0050890	cognition	13	1141	ENSG00000160716	CHRNB2
GO:0046034	ATP metabolic process	13	3304	ENSG00000204388	HSPA1B
GO:0002758	innate immune response-activating signal transduction	13	55601	ENSG00000137628	DDX60
GO:0034599	cellular response to oxidative stress	13	10333	ENSG00000174130	TLR6
GO:0090150	establishment of protein localization to membrane	13	9270	ENSG00000119185	ITGB1BP1
GO:0051251	positive regulation of lymphocyte activation	13	30835	ENSG00000090659	CD209
GO:0010631	epithelial cell migration	13	80149	ENSG00000163874	ZC3H12A
GO:0006909	phagocytosis	13	57118	ENSG00000183049	CAMK1D
GO:0042254	ribosome biogenesis	13	23560	ENSG00000107937	GTPBP4
GO:0002237	response to molecule of bacterial origin	13	80149	ENSG00000163874	ZC3H12A
GO:0042176	regulation of protein catabolic process	13	3303	ENSG00000204389	HSPA1A
GO:0006520	cellular amino acid metabolic process	13	159	ENSG00000035687	ADSS
GO:0009100	glycoprotein metabolic process	13	9953	ENSG00000125430	HS3ST3B1
GO:0048665	neuron fate specification	12	5457	ENSG00000152192	POU4F1
GO:0018149	peptide cross-linking	12	6700	ENSG00000241794	SPRR2A
GO:0048645	animal organ formation	12	8928	ENSG00000160973	FOXH1
GO:0048857	neural nucleus development	12	515	ENSG00000116459	ATP5PB
GO:1904888	cranial skeletal system development	12	3638	ENSG00000186480	INSIG1
GO:0003151	outflow tract morphogenesis	12	8928	ENSG00000160973	FOXH1
GO:0032091	negative regulation of protein binding	12	1855	ENSG00000107404	DVL1
GO:0050905	neuromuscular process	12	1855	ENSG00000107404	DVL1
GO:0043331	response to dsRNA	12	3440	ENSG00000188379	IFNA2
GO:0001841	neural tube formation	12	1855	ENSG00000107404	DVL1
GO:0071621	granulocyte chemotaxis	12	57118	ENSG00000183049	CAMK1D
GO:0048593	camera-type eye morphogenesis	12	6015	ENSG00000204227	RING1
GO:0034754	cellular hormone metabolic process	12	1645	ENSG00000187134	AKR1C1
GO:0097530	granulocyte migration	12	57118	ENSG00000183049	CAMK1D
GO:1903825	organic acid transmembrane transport	12	5563	ENSG00000162409	PRKAA2
GO:1905039	carboxylic acid transmembrane transport	12	5563	ENSG00000162409	PRKAA2
GO:0003231	cardiac ventricle development	12	8928	ENSG00000160973	FOXH1
GO:0006342	chromatin silencing	12	8329	ENSG00000196747	HIST1H2AI
GO:0009582	detection of abiotic stimulus	12	160518	ENSG00000170456	DENND5B
GO:1903900	regulation of viral life cycle	12	8812	ENSG00000090061	CCNK
GO:0045814	negative regulation of gene expression, epigenetic	12	8329	ENSG00000196747	HIST1H2AI
GO:0072073	kidney epithelium development	12	5455	ENSG00000198914	POU3F3
GO:0001906	cell killing	12	3811	ENSG00000167633	KIR3DL1
GO:0055123	digestive system development	12	1045	ENSG00000165556	CDX2
GO:0050806	positive regulation of synaptic transmission	12	1855	ENSG00000107404	DVL1
GO:0014074	response to purine-containing compound	12	6261	ENSG00000196218	RYR1
GO:0019933	cAMP-mediated signaling	12	796	ENSG00000110680	CALCA
GO:1901657	glycosyl compound metabolic process	12	1645	ENSG00000187134	AKR1C1
GO:0050821	protein stabilization	12	1855	ENSG00000107404	DVL1
GO:0008361	regulation of cell size	12	5361	ENSG00000114554	PLXNA1
GO:0031497	chromatin assembly	12	3017	ENSG00000158373	HIST1H2BD
GO:0051170	import into nucleus	12	6607	ENSG00000205571	SMN2
GO:0070507	regulation of microtubule cytoskeleton organization	12	3303	ENSG00000204389	HSPA1A
GO:0030177	positive regulation of Wnt signaling pathway	12	1855	ENSG00000107404	DVL1
GO:0071346	cellular response to interferon-gamma	12	3127	ENSG00000198502	HLA-DRB5
GO:0061013	regulation of mRNA catabolic process	12	3303	ENSG00000204389	HSPA1A
GO:1901654	response to ketone	12	5563	ENSG00000162409	PRKAA2
GO:0017157	regulation of exocytosis	12	94121	ENSG00000102362	SYTL4
GO:0009749	response to glucose	12	3170	ENSG00000125798	FOXA2
GO:0043401	steroid hormone mediated signaling pathway	12	8928	ENSG00000160973	FOXH1
GO:0009746	response to hexose	12	3170	ENSG00000125798	FOXA2
GO:1900542	regulation of purine nucleotide metabolic process	12	6019	ENSG00000107014	RLN2
GO:0007623	circadian rhythm	12	5563	ENSG00000162409	PRKAA2
GO:0032886	regulation of microtubule-based process	12	3303	ENSG00000204389	HSPA1A
GO:0017038	protein import	12	80149	ENSG00000163874	ZC3H12A
GO:0034284	response to monosaccharide	12	3170	ENSG00000125798	FOXA2
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	12	796	ENSG00000110680	CALCA
GO:0035637	multicellular organismal signaling	12	444	ENSG00000198363	ASPH
GO:0006140	regulation of nucleotide metabolic process	12	6019	ENSG00000107014	RLN2
GO:0007601	visual perception	12	1141	ENSG00000160716	CHRNB2
GO:0051048	negative regulation of secretion	12	3440	ENSG00000188379	IFNA2
GO:0000956	nuclear-transcribed mRNA catabolic process	12	4116	ENSG00000162385	MAGOH
GO:0043624	cellular protein complex disassembly	12	253725	ENSG00000172661	WASHC2C
GO:0050953	sensory perception of light stimulus	12	1141	ENSG00000160716	CHRNB2
GO:0071804	cellular potassium ion transport	12	3738	ENSG00000177272	KCNA3
GO:0071805	potassium ion transmembrane transport	12	3738	ENSG00000177272	KCNA3
GO:0022618	ribonucleoprotein complex assembly	12	6607	ENSG00000205571	SMN2
GO:0032872	regulation of stress-activated MAPK cascade	12	10333	ENSG00000174130	TLR6
GO:0070302	regulation of stress-activated protein kinase signaling cascade	12	10333	ENSG00000174130	TLR6
GO:0044706	multi-multicellular organism process	12	6019	ENSG00000107014	RLN2
GO:0071826	ribonucleoprotein complex subunit organization	12	6607	ENSG00000205571	SMN2
GO:0010821	regulation of mitochondrion organization	12	3980	ENSG00000005156	LIG3
GO:0072659	protein localization to plasma membrane	12	116372	ENSG00000150551	LYPD1
GO:0045216	cell-cell junction organization	12	5586	ENSG00000065243	PKN2
