GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0051098	regulation of binding	18	23560	ENSG00000107937	GTPBP4
GO:0019216	regulation of lipid metabolic process	18	5140	ENSG00000152270	PDE3B
GO:0014706	striated muscle tissue development	18	8928	ENSG00000160973	FOXH1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	18	138804	ENSG00000148136	OR13C4
GO:0048732	gland development	18	8022	ENSG00000107187	LHX3
GO:0010975	regulation of neuron projection development	18	5604	ENSG00000169032	MAP2K1
GO:1904951	positive regulation of establishment of protein localization	18	9270	ENSG00000119185	ITGB1BP1
GO:0043087	regulation of GTPase activity	18	23527	ENSG00000114331	ACAP2
GO:0062012	regulation of small molecule metabolic process	18	5562	ENSG00000132356	PRKAA1
GO:0003007	heart morphogenesis	17	7547	ENSG00000156925	ZIC3
GO:0060326	cell chemotaxis	17	3965	ENSG00000168961	LGALS9
GO:0030216	keratinocyte differentiation	17	6700	ENSG00000241794	SPRR2A
GO:0060070	canonical Wnt signaling pathway	17	8658	ENSG00000173273	TNKS
GO:0035690	cellular response to drug	17	5563	ENSG00000162409	PRKAA2
GO:0030198	extracellular matrix organization	17	7058	ENSG00000186340	THBS2
GO:0019932	second-messenger-mediated signaling	17	2770	ENSG00000127955	GNAI1
GO:0031346	positive regulation of cell projection organization	17	91584	ENSG00000221866	PLXNA4
GO:0009913	epidermal cell differentiation	17	6700	ENSG00000241794	SPRR2A
GO:0009165	nucleotide biosynthetic process	17	5563	ENSG00000162409	PRKAA2
GO:0001503	ossification	17	23560	ENSG00000107937	GTPBP4
GO:1901293	nucleoside phosphate biosynthetic process	17	5563	ENSG00000162409	PRKAA2
GO:2001233	regulation of apoptotic signaling pathway	17	2923	ENSG00000167004	PDIA3
GO:0009896	positive regulation of catabolic process	17	5563	ENSG00000162409	PRKAA2
GO:0043062	extracellular structure organization	17	7058	ENSG00000186340	THBS2
GO:0001819	positive regulation of cytokine production	17	2219	ENSG00000085265	FCN1
GO:0034765	regulation of ion transmembrane transport	17	1188	ENSG00000184908	CLCNKB
GO:1903706	regulation of hemopoiesis	17	11091	ENSG00000196363	WDR5
GO:0050900	leukocyte migration	17	643	ENSG00000160683	CXCR5
GO:0016049	cell growth	17	54879	ENSG00000007341	ST7L
GO:0006914	autophagy	17	2773	ENSG00000065135	GNAI3
GO:0061919	process utilizing autophagic mechanism	17	2773	ENSG00000065135	GNAI3
GO:0018210	peptidyl-threonine modification	16	9943	ENSG00000172939	OXSR1
GO:0043543	protein acylation	16	26155	ENSG00000188976	NOC2L
GO:0007411	axon guidance	16	2636	ENSG00000164900	GBX1
GO:0097485	neuron projection guidance	16	2636	ENSG00000164900	GBX1
GO:0045165	cell fate commitment	16	2247	ENSG00000138685	FGF2
GO:0032103	positive regulation of response to external stimulus	16	3965	ENSG00000168961	LGALS9
GO:0050808	synapse organization	16	7058	ENSG00000186340	THBS2
GO:0070588	calcium ion transmembrane transport	16	283652	ENSG00000188467	SLC24A5
GO:0007018	microtubule-based movement	16	636	ENSG00000151746	BICD1
GO:0032984	protein-containing complex disassembly	16	51023	ENSG00000163319	MRPS18C
GO:0006839	mitochondrial transport	16	815	ENSG00000070808	CAMK2A
GO:0031331	positive regulation of cellular catabolic process	16	957	ENSG00000187097	ENTPD5
GO:0050804	modulation of chemical synaptic transmission	16	1139	ENSG00000175344	CHRNA7
GO:0099177	regulation of trans-synaptic signaling	16	1139	ENSG00000175344	CHRNA7
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	16	656	ENSG00000116985	BMP8B
GO:1903829	positive regulation of cellular protein localization	16	138804	ENSG00000148136	OR13C4
GO:0006631	fatty acid metabolic process	16	5563	ENSG00000162409	PRKAA2
GO:0030099	myeloid cell differentiation	16	126961	ENSG00000203811	HIST2H3C
GO:0051052	regulation of DNA metabolic process	16	8658	ENSG00000173273	TNKS
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	16	9147	ENSG00000165525	NEMF
GO:0006979	response to oxidative stress	16	6278	ENSG00000143556	S100A7
GO:0010498	proteasomal protein catabolic process	16	9147	ENSG00000165525	NEMF
GO:0043312	neutrophil degranulation	16	3043	ENSG00000244734	HBB
GO:0002283	neutrophil activation involved in immune response	16	3043	ENSG00000244734	HBB
GO:0090066	regulation of anatomical structure size	16	4881	ENSG00000169418	NPR1
GO:1901652	response to peptide	16	1139	ENSG00000175344	CHRNA7
GO:0042119	neutrophil activation	16	3043	ENSG00000244734	HBB
GO:0002446	neutrophil mediated immunity	16	3043	ENSG00000244734	HBB
GO:0015893	drug transport	15	3047	ENSG00000213934	HBG1
GO:0031424	keratinization	15	63036	ENSG00000142615	CELA2A
GO:0008016	regulation of heart contraction	15	4881	ENSG00000169418	NPR1
GO:0098656	anion transmembrane transport	15	5563	ENSG00000162409	PRKAA2
GO:0010769	regulation of cell morphogenesis involved in differentiation	15	253725	ENSG00000172661	WASHC2C
GO:0060047	heart contraction	15	4881	ENSG00000169418	NPR1
GO:0003015	heart process	15	4881	ENSG00000169418	NPR1
GO:1903522	regulation of blood circulation	15	4881	ENSG00000169418	NPR1
GO:0071496	cellular response to external stimulus	15	64121	ENSG00000116954	RRAGC
GO:0070372	regulation of ERK1 and ERK2 cascade	15	6278	ENSG00000143556	S100A7
GO:0019058	viral life cycle	15	3304	ENSG00000204388	HSPA1B
GO:0006066	alcohol metabolic process	15	6818	ENSG00000261052	SULT1A3
GO:0032147	activation of protein kinase activity	15	9943	ENSG00000172939	OXSR1
GO:0045666	positive regulation of neuron differentiation	15	816	ENSG00000058404	CAMK2B
GO:0001654	eye development	15	4081	ENSG00000180660	MAB21L1
GO:0043405	regulation of MAP kinase activity	15	6317	ENSG00000057149	SERPINB3
GO:0042692	muscle cell differentiation	15	7111	ENSG00000136842	TMOD1
GO:0045765	regulation of angiogenesis	15	9270	ENSG00000119185	ITGB1BP1
GO:0051604	protein maturation	15	444	ENSG00000198363	ASPH
GO:1901342	regulation of vasculature development	15	9270	ENSG00000119185	ITGB1BP1
GO:0034470	ncRNA processing	15	55720	ENSG00000167721	TSR1
GO:0044282	small molecule catabolic process	15	2712	ENSG00000196475	GK2
GO:0043434	response to peptide hormone	15	2770	ENSG00000127955	GNAI1
GO:0051222	positive regulation of protein transport	15	138804	ENSG00000148136	OR13C4
GO:0034249	negative regulation of cellular amide metabolic process	15	126961	ENSG00000203811	HIST2H3C
GO:0018107	peptidyl-threonine phosphorylation	14	815	ENSG00000070808	CAMK2A
GO:0042594	response to starvation	14	64121	ENSG00000116954	RRAGC
GO:0006473	protein acetylation	14	9085	ENSG00000172288	CDY1
GO:0060541	respiratory system development	14	7547	ENSG00000156925	ZIC3
GO:0030595	leukocyte chemotaxis	14	6375	ENSG00000143184	XCL1
GO:0048762	mesenchymal cell differentiation	14	80237	ENSG00000128886	ELL3
GO:0031669	cellular response to nutrient levels	14	5292	ENSG00000137193	PIM1
GO:0043583	ear development	14	7545	ENSG00000152977	ZIC1
GO:0031668	cellular response to extracellular stimulus	14	5292	ENSG00000137193	PIM1
GO:0045637	regulation of myeloid cell differentiation	14	3304	ENSG00000204388	HSPA1B
GO:0010976	positive regulation of neuron projection development	14	55558	ENSG00000130827	PLXNA3
GO:0060828	regulation of canonical Wnt signaling pathway	14	80351	ENSG00000107854	TNKS2
GO:0043406	positive regulation of MAP kinase activity	14	27347	ENSG00000198648	STK39
GO:0034976	response to endoplasmic reticulum stress	14	6818	ENSG00000261052	SULT1A3
GO:0009410	response to xenobiotic stimulus	14	6261	ENSG00000196218	RYR1
GO:0030522	intracellular receptor signaling pathway	14	3304	ENSG00000204388	HSPA1B
GO:0009152	purine ribonucleotide biosynthetic process	14	4882	ENSG00000159899	NPR2
GO:0006164	purine nucleotide biosynthetic process	14	4882	ENSG00000159899	NPR2
GO:0043010	camera-type eye development	14	7482	ENSG00000134245	WNT2B
GO:0009260	ribonucleotide biosynthetic process	14	4882	ENSG00000159899	NPR2
GO:0072522	purine-containing compound biosynthetic process	14	4882	ENSG00000159899	NPR2
GO:0046390	ribose phosphate biosynthetic process	14	4882	ENSG00000159899	NPR2
GO:0008202	steroid metabolic process	14	445329	ENSG00000213648	SULT1A4
GO:0051235	maintenance of location	14	51490	ENSG00000198917	SPOUT1
GO:0009167	purine ribonucleoside monophosphate metabolic process	14	3304	ENSG00000204388	HSPA1B
GO:0048638	regulation of developmental growth	14	55558	ENSG00000130827	PLXNA3
GO:0009126	purine nucleoside monophosphate metabolic process	14	3304	ENSG00000204388	HSPA1B
GO:0051480	regulation of cytosolic calcium ion concentration	14	6261	ENSG00000196218	RYR1
GO:0009161	ribonucleoside monophosphate metabolic process	14	3304	ENSG00000204388	HSPA1B
GO:0009141	nucleoside triphosphate metabolic process	14	3304	ENSG00000204388	HSPA1B
GO:0006913	nucleocytoplasmic transport	14	6606	ENSG00000172062	SMN1
GO:0006913	nucleocytoplasmic transport	14	6606	ENSG00000205571	SMN1
GO:0051169	nuclear transport	14	6606	ENSG00000172062	SMN1
GO:0051169	nuclear transport	14	6606	ENSG00000205571	SMN1
GO:0009123	nucleoside monophosphate metabolic process	14	3304	ENSG00000204388	HSPA1B
GO:0030900	forebrain development	14	55558	ENSG00000130827	PLXNA3
GO:0006732	coenzyme metabolic process	14	957	ENSG00000187097	ENTPD5
GO:0018205	peptidyl-lysine modification	14	9085	ENSG00000172288	CDY1
GO:0032386	regulation of intracellular transport	14	138804	ENSG00000148136	OR13C4
GO:0007517	muscle organ development	14	6262	ENSG00000198626	RYR2
GO:0002697	regulation of immune effector process	14	8741	ENSG00000161955	TNFSF13
GO:0048608	reproductive structure development	14	152006	ENSG00000137075	RNF38
GO:0008380	RNA splicing	14	6607	ENSG00000205571	SMN2
GO:0061458	reproductive system development	14	152006	ENSG00000137075	RNF38
GO:0023061	signal release	14	415116	ENSG00000198355	PIM3
GO:0042391	regulation of membrane potential	14	89832	ENSG00000166664	CHRFAM7A
GO:0043254	regulation of protein complex assembly	14	3304	ENSG00000204388	HSPA1B
GO:0009314	response to radiation	14	26155	ENSG00000188976	NOC2L
GO:0016573	histone acetylation	13	253175	ENSG00000172352	CDY1B
GO:0018393	internal peptidyl-lysine acetylation	13	253175	ENSG00000172352	CDY1B
GO:0006475	internal protein amino acid acetylation	13	253175	ENSG00000172352	CDY1B
GO:0018394	peptidyl-lysine acetylation	13	253175	ENSG00000172352	CDY1B
GO:0030324	lung development	13	7482	ENSG00000134245	WNT2B
GO:0021953	central nervous system neuron differentiation	13	55558	ENSG00000130827	PLXNA3
GO:0030323	respiratory tube development	13	7482	ENSG00000134245	WNT2B
GO:0043902	positive regulation of multi-organism process	13	3965	ENSG00000168961	LGALS9
GO:0043393	regulation of protein binding	13	9270	ENSG00000119185	ITGB1BP1
GO:0051054	positive regulation of DNA metabolic process	13	2021	ENSG00000167136	ENDOG
GO:0019882	antigen processing and presentation	13	3127	ENSG00000198502	HLA-DRB5
GO:0046777	protein autophosphorylation	13	415116	ENSG00000198355	PIM3
GO:0009266	response to temperature stimulus	13	3303	ENSG00000204389	HSPA1A
GO:0070374	positive regulation of ERK1 and ERK2 cascade	13	6846	ENSG00000143185	XCL2
GO:0061448	connective tissue development	13	7482	ENSG00000134245	WNT2B
GO:2000027	regulation of organ morphogenesis	13	7482	ENSG00000134245	WNT2B
GO:0007050	cell cycle arrest	13	8812	ENSG00000090061	CCNK
GO:0048511	rhythmic process	13	23596	ENSG00000054277	OPN3
GO:0090305	nucleic acid phosphodiester bond hydrolysis	13	3303	ENSG00000204389	HSPA1A
GO:0071103	DNA conformation change	13	8357	ENSG00000278828	HIST1H3H
GO:0016236	macroautophagy	13	64121	ENSG00000116954	RRAGC
GO:0010721	negative regulation of cell development	13	55558	ENSG00000130827	PLXNA3
GO:0034612	response to tumor necrosis factor	13	3303	ENSG00000204389	HSPA1A
GO:0070646	protein modification by small protein removal	13	54764	ENSG00000019995	ZRANB1
GO:0009205	purine ribonucleoside triphosphate metabolic process	13	3303	ENSG00000204389	HSPA1A
GO:0015849	organic acid transport	13	5563	ENSG00000162409	PRKAA2
GO:0046942	carboxylic acid transport	13	5563	ENSG00000162409	PRKAA2
GO:0033044	regulation of chromosome organization	13	26155	ENSG00000188976	NOC2L
GO:0009199	ribonucleoside triphosphate metabolic process	13	3303	ENSG00000204389	HSPA1A
GO:0009144	purine nucleoside triphosphate metabolic process	13	3303	ENSG00000204389	HSPA1A
GO:0001101	response to acid chemical	13	64121	ENSG00000116954	RRAGC
GO:0006898	receptor-mediated endocytosis	13	3043	ENSG00000244734	HBB
GO:0045862	positive regulation of proteolysis	13	3303	ENSG00000204389	HSPA1A
GO:0048193	Golgi vesicle transport	13	23299	ENSG00000185963	BICD2
GO:0050867	positive regulation of cell activation	13	3127	ENSG00000198502	HLA-DRB5
GO:0018108	peptidyl-tyrosine phosphorylation	13	10750	ENSG00000154016	GRAP
GO:0018212	peptidyl-tyrosine modification	13	10750	ENSG00000154016	GRAP
GO:0051047	positive regulation of secretion	13	94121	ENSG00000102362	SYTL4
GO:0001558	regulation of cell growth	13	3303	ENSG00000204389	HSPA1A
GO:0043547	positive regulation of GTPase activity	13	6846	ENSG00000143185	XCL2
GO:0010256	endomembrane system organization	13	23015	ENSG00000175265	GOLGA8A
GO:0017148	negative regulation of translation	13	51490	ENSG00000198917	SPOUT1
GO:0003012	muscle system process	13	6261	ENSG00000196218	RYR1
GO:0046486	glycerolipid metabolic process	13	2710	ENSG00000198814	GK
GO:0051656	establishment of organelle localization	13	94121	ENSG00000102362	SYTL4
GO:0051249	regulation of lymphocyte activation	13	3127	ENSG00000198502	HLA-DRB5
GO:0031349	positive regulation of defense response	13	3303	ENSG00000204389	HSPA1A
GO:0022613	ribonucleoprotein complex biogenesis	13	6607	ENSG00000205571	SMN2
GO:0016458	gene silencing	13	51490	ENSG00000198917	SPOUT1
GO:0007389	pattern specification process	31	2033	ENSG00000100393	EP300
GO:0022604	regulation of cell morphogenesis	29	4628	ENSG00000133026	MYH10
GO:0050878	regulation of body fluid levels	27	7057	ENSG00000137801	THBS1
GO:0001501	skeletal system development	26	4325	ENSG00000156103	MMP16
GO:0003002	regionalization	25	2294	ENSG00000103241	FOXF1
GO:0048568	embryonic organ development	25	51141	ENSG00000125629	INSIG2
GO:0015711	organic anion transport	25	81034	ENSG00000164933	SLC25A32
GO:0060627	regulation of vesicle-mediated transport	24	5605	ENSG00000126934	MAP2K2
GO:0048562	embryonic organ morphogenesis	23	3638	ENSG00000186480	INSIG1
GO:0018209	peptidyl-serine modification	23	2589	ENSG00000141429	GALNT1
GO:1901615	organic hydroxy compound metabolic process	23	170685	ENSG00000122824	NUDT10
GO:0050920	regulation of chemotaxis	22	5362	ENSG00000076356	PLXNA2
GO:0050907	detection of chemical stimulus involved in sensory perception	22	341276	ENSG00000170790	OR10A2
GO:0030335	positive regulation of cell migration	22	7784	ENSG00000188372	ZP3
GO:0051962	positive regulation of nervous system development	22	91584	ENSG00000221866	PLXNA4
GO:0018105	peptidyl-serine phosphorylation	21	156	ENSG00000173020	GRK2
GO:0071902	positive regulation of protein serine/threonine kinase activity	21	805	ENSG00000143933	CALM2
GO:0070838	divalent metal ion transport	21	84239	ENSG00000127249	ATP13A4
GO:0072511	divalent inorganic cation transport	21	84239	ENSG00000127249	ATP13A4
GO:0016569	covalent chromatin modification	21	5562	ENSG00000132356	PRKAA1
GO:0060485	mesenchyme development	20	2294	ENSG00000103241	FOXF1
GO:0070371	ERK1 and ERK2 cascade	20	9270	ENSG00000119185	ITGB1BP1
GO:0010639	negative regulation of organelle organization	20	3980	ENSG00000005156	LIG3
GO:0006816	calcium ion transport	20	84239	ENSG00000127249	ATP13A4
GO:0043588	skin development	20	6704	ENSG00000203785	SPRR2E
GO:0016570	histone modification	20	5563	ENSG00000162409	PRKAA2
GO:0007608	sensory perception of smell	20	138803	ENSG00000204246	OR13C3
GO:0007409	axonogenesis	20	5362	ENSG00000076356	PLXNA2
GO:0051051	negative regulation of transport	20	9943	ENSG00000172939	OXSR1
GO:0072507	divalent inorganic cation homeostasis	20	344905	ENSG00000187527	ATP13A5
GO:0061564	axon development	20	5362	ENSG00000076356	PLXNA2
GO:0009952	anterior/posterior pattern specification	19	7547	ENSG00000156925	ZIC3
GO:0090596	sensory organ morphogenesis	19	2295	ENSG00000137273	FOXF2
GO:0007596	blood coagulation	19	3047	ENSG00000213934	HBG1
GO:0007599	hemostasis	19	3047	ENSG00000213934	HBG1
GO:0050817	coagulation	19	3047	ENSG00000213934	HBG1
GO:0043900	regulation of multi-organism process	19	5479	ENSG00000166794	PPIB
GO:0060537	muscle tissue development	19	8928	ENSG00000160973	FOXH1
GO:0051090	regulation of DNA binding transcription factor activity	19	815	ENSG00000070808	CAMK2A
GO:0006874	cellular calcium ion homeostasis	19	344905	ENSG00000187527	ATP13A5
GO:0050769	positive regulation of neurogenesis	19	51704	ENSG00000167191	GPRC5B
GO:0055074	calcium ion homeostasis	19	344905	ENSG00000187527	ATP13A5
GO:0072503	cellular divalent inorganic cation homeostasis	19	344905	ENSG00000187527	ATP13A5
GO:0008544	epidermis development	19	6704	ENSG00000203785	SPRR2E
GO:0007265	Ras protein signal transduction	19	2247	ENSG00000138685	FGF2
GO:0031667	response to nutrient levels	19	5563	ENSG00000162409	PRKAA2
GO:0009991	response to extracellular stimulus	19	5563	ENSG00000162409	PRKAA2
GO:0048863	stem cell differentiation	18	2637	ENSG00000168505	GBX2
GO:0060562	epithelial tube morphogenesis	18	2637	ENSG00000168505	GBX2
GO:0030111	regulation of Wnt signaling pathway	18	51473	ENSG00000146038	DCDC2
GO:0051098	regulation of binding	18	3078	ENSG00000244414	CFHR1
GO:0019216	regulation of lipid metabolic process	18	1579	ENSG00000187048	CYP4A11
GO:0014706	striated muscle tissue development	18	283149	ENSG00000186174	BCL9L
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	18	138803	ENSG00000204246	OR13C3
GO:0048732	gland development	18	5604	ENSG00000169032	MAP2K1
GO:0010975	regulation of neuron projection development	18	91584	ENSG00000221866	PLXNA4
GO:1904951	positive regulation of establishment of protein localization	18	3965	ENSG00000168961	LGALS9
GO:0043087	regulation of GTPase activity	18	23779	ENSG00000241484	ARHGAP8
